,RegionID,City,2017 % Change,2018 % Change,2019 % Change,2020 % Change,2021 % Change,2022 % Change,Total Change,Variance,Mean Value
1266,90633,Flower Mound,0.02014406874685845,0.03758051163523257,0.015538529382271805,0.06572424835103077,0.09950957871345535,0.08136676609752357,0.35352523443854156,8263711007.296999,109156678.91509351
1299,91729,Houston,0.016910101490445126,0.05408535995931866,0.015940278737833987,0.07535927043850676,0.10604974530964746,0.09809710337487815,0.41643003245820526,2889300870.284899,38275195.84716166
1317,92329,San Antonio,0.03845214393948087,0.05620995370641959,0.05194653526474603,0.07994624432828004,0.0840354898840593,0.12350495268799931,0.5145077368073574,1512096341.4230404,20084309.65320089
1321,91709,Houston,0.06278220653340834,0.08670024813623321,0.0715444109401115,0.09383126168298976,0.1062990418031137,0.1874730473523747,0.75812073572375,1091265070.276493,14502351.863559471
1332,92668,Austin,0.003068913468488358,0.026641791638438533,0.05077171167901561,0.11144588546981316,0.1532845461613914,0.0766484673249101,0.454225352678084,20675344611.447903,272609770.25866747
1333,91316,Aubrey,0.04620379209949198,0.04666548756071639,0.006530099426432436,0.0594639231079071,0.23429108920786051,0.10278317728393654,0.5612236240031624,5037381923.361548,66572947.21454545
1364,91706,Houston,0.012086978896306723,0.006199949747047526,-0.02872778230616429,0.011170661159234352,0.13794525243836075,0.03073112563095837,0.17552691243131852,1715676296.4312186,22810524.591912467
1365,90731,Red Oak,0.055037300467623146,0.08071601763606522,0.04213087789870711,0.08507953083737685,0.20183350630254396,0.11174900929191235,0.7124107222112457,4027904887.8181987,53250275.55592066
1366,91313,Denton,0.03629522527288452,0.04826516091489269,0.02056386059252024,0.06131560039246094,0.14423776895148205,0.08961875657360716,0.4436029127050093,4706243628.036245,62235538.89417534
1379,92548,Buda,0.027533821313626687,0.018922686426304316,0.027148877781197293,0.09756565811894623,0.2530259662845223,0.039844017346092206,0.5023222772927421,6896849021.388853,91074292.27008122
1400,91443,Belton,0.03530424919555559,0.09077380343325621,0.049508936262987836,0.09900457364622132,0.2180710343960313,0.13668348427412055,0.7966292905747666,3339266899.7750206,44155435.48028645
1403,90619,Allen,0.011649229354281275,-0.0028446128185680665,-0.007922006737969613,0.05782198514260468,0.19164146970759033,0.08309999771078994,0.3537059075083167,14622317228.81554,192921197.88407487
1414,92524,Rio Grande City,0.04954118659828277,-0.014817948390804789,0.05402619054471597,0.21849777620115732,0.062447357705325925,-0.06773218526132103,0.4676915050840379,133254192.50519109,1813308.1827036012
1416,91691,Houston,0.01571097852050401,0.009912855867933877,0.0070732740265866635,0.041969398151664894,0.12357508334087006,0.05606219413897169,0.2816723847685006,1733830356.9375298,23037997.279189687
1427,90772,Dallas,0.0449859792906821,0.08410758136680145,0.025162995285604707,0.10365199802849165,0.15106449188702095,0.1449872240356091,0.7071441400530771,6345335079.963803,83807940.88623208
1439,91274,Fort Worth,0.055799900819068944,0.06630048879968997,0.03379674830244722,0.07114438178179623,0.18328711798354866,0.09545378273331703,0.5774853132348938,3897777187.7460938,51551644.62087475
1442,90624,Coppell,0.014939067556765391,0.013678976874442493,0.008760100643305081,0.04579823641836417,0.09487285281545287,0.0904715167282568,0.2983539475461259,10281183568.966963,135763570.94527915
1451,90629,Plano,0.009767798035543895,0.008427527734301624,-0.003099335200553866,0.05096124734822262,0.14110765936009897,0.1053481399262209,0.33776560433497377,12043364538.586412,158960039.2062355
1454,92312,San Antonio,0.03743943285375541,0.05559754815910438,0.04343943146800613,0.08735924817223571,0.09165028985818659,0.07774969919440591,0.4551154170165308,2441303573.2227707,32359199.351047203
1457,92326,San Antonio,0.03506833189893365,0.029561449297975825,0.027767945442395074,0.07628736731556372,0.12666320826641841,0.10804287033987574,0.47674849359989063,3711958094.465269,49121615.38474053
1478,92838,Amarillo,0.016825795339007583,0.017055070743894216,0.02853828782820182,0.06341253430114135,0.11123679927580875,0.09239292062659658,0.3742077226225397,1139683972.2476404,15174675.731648533
1520,92516,Alton,0.017844988819831764,0.0430727298164948,0.08257250929692143,0.12036970177374723,0.11997149309974299,0.14725958614209056,0.6542345379987854,922340650.1351137,12270327.780186197
1529,91961,Rosenberg,0.03485894855149974,0.06418408064588371,0.038640007477263656,0.06946767976525384,0.16758107041551726,0.13912690476036896,0.6136307322834063,2090535434.756193,27704683.239734348
1553,92309,Castle Hills,0.04814178663115841,0.04843194178826057,0.04181941783541966,0.08967363964245444,0.08588288502321546,0.10494229429179008,0.49099490341467705,1192518667.4493027,15863096.20339872
1559,91046,Tyler,0.025246762924521833,0.03207641365365244,0.03991738387638136,0.07441364162579091,0.1420251491124867,0.08751103470447143,0.5056006695908905,3091109823.0311847,40928211.133076236
1562,92530,San Juan,0.030493514346275778,0.055184810846788446,0.07419476800382864,0.14616015360618761,0.1336645960992364,0.17857768555505527,0.8016361489054787,741518569.8528697,9870299.165286142
1578,90652,Grand Prairie,0.07777823726482806,0.1033709227848456,0.07257717708715648,0.10111537632861806,0.1321437745621828,0.1626247070835019,0.8298714824205763,2410333706.812089,31909628.552813962
1599,91704,Houston,0.027246129899342914,0.028272391579563592,0.02017043484519435,0.0531331954849728,0.09039912414036566,0.058621121986059725,0.32181168987480036,8426922138.668846,111325356.84982951
1610,92449,Corpus Christi,0.0008931117489802571,0.012458235792722535,0.09390264567961648,0.07748423887599794,0.0443071343978303,0.00739271212910464,0.28287154823139804,435437923.78014475,5856746.767671883
1633,92448,Corpus Christi,0.0073219294578841555,0.021026742500087667,0.03819500571903613,0.06155392515622026,0.12097296170263071,0.07191552274410286,0.35866400170443974,2448713177.423424,32465230.90166427
1634,92095,Beaumont,0.06714816554025538,0.10719008653905739,0.08936129654085827,0.04861629344350367,0.03309555391358764,-0.03753021638100158,0.4250874860543755,153104246.1949173,2093673.4083901122
1639,91257,Fort Worth,0.09508792306728463,0.10761166056124276,0.06954720682672645,0.10671566465830593,0.10759801068142384,0.15485267581564224,0.7981205081466498,1988747738.42269,26352028.5306354
1650,91339,Roanoke,0.027223446339574072,0.02831528645575043,0.025646218358587398,0.08116428384191594,0.18433009474408618,0.11579588650632211,0.5339774154829765,11797692419.189148,155670443.93608284
1694,93035,Midland,0.04774763393967617,0.11904566947240133,0.08222475847573048,0.0005538275354376685,0.010355312761540291,0.02789606666570254,0.32434410481549625,2715703316.28241,36009393.919370376
1708,91557,Waco,0.07011447334450892,0.06896979933574082,0.054806202311030484,0.12802514959622366,0.17673946869460766,0.1300180508515638,0.8231388170918819,1873731248.6959708,24826077.670944422
1718,91724,Houston,0.04497771264759571,0.06564634040261044,0.06251369835911146,0.06405221863598042,0.10499341268692577,0.1258144426854081,0.5491818470244436,1681355119.7094443,22315407.3333038
1725,92288,Schertz,0.03041842427977928,0.04377993547745816,0.02724580215338449,0.06472172056830978,0.18773483118234796,0.08974764954523812,0.5126736668624878,3106472360.713472,41121388.587723464
1735,90663,Irving,0.020196908428059827,0.006237857496892994,0.019763679431271206,0.05565300577442505,0.13162235771244377,0.11178593908697106,0.38267688367410474,10415371033.178846,137503255.70178148
1745,90653,Grand Prairie,0.11137364866823397,0.11084184151662706,0.06419903253709024,0.103956803704788,0.11186773645109814,0.15193818168699424,0.8496561724760666,1966770474.2657676,26060454.029535063
1746,91723,Houston,0.018840338792868335,0.0555627238249241,0.06805758355995681,0.08231710308286953,0.10676861223963248,0.16578260779108586,0.5897251615395717,1235014564.8703682,16410800.060906306
1756,91714,Houston,0.022968351711604187,0.04807730851701996,0.04774845549687097,0.07961842814963833,0.1171084745842159,0.12067687511213174,0.5022487217531851,2284514747.252717,30279521.15001662
1766,93136,Socorro,0.01160278184886119,0.021925608186007226,0.04251908602850817,0.09511089114583168,0.1383523962301188,0.15610162288072246,0.5881299340082341,613517316.7416816,8192490.236392654
1769,91853,Houston,0.022792052176535915,0.04558969945464357,0.024113137101723192,0.051741780387489035,0.12694420244584595,0.11439895847265859,0.4381781564342818,2199580031.33831,29169140.672942035
1811,91656,Houston,-0.00020592623322234142,0.0001358463801393258,-0.0002761979997059014,0.04134776270522659,0.09067806338856069,0.06266185109027277,0.2139579487738284,6757420221.130364,89330416.1721025
1813,91204,Euless,0.060405441247196545,0.05667671666663866,0.03491953445492111,0.07268923954863662,0.08491543320327066,0.1094486340681114,0.48563639728509167,3517239668.3559284,46558645.804593354
1819,93071,Odessa,0.021413198247994973,0.10462800620945856,0.14943500888319072,0.02584216160568157,-0.011168232089568221,0.002312511341503108,0.33002883877114664,1099574342.217484,14648395.177763939
1824,91673,Houston,0.010510276618307321,-0.0058433969637961365,0.0010396811038899919,0.036502682502714406,0.10147051558549697,0.07616666776344432,0.24141485880367433,35517433166.26467,468215749.0534421
1825,90681,Rockwall,0.03563713798742514,0.02550503041719751,0.020759796792507564,0.06879683091914128,0.18710703455605449,0.12622730259197526,0.526767649558932,6527008066.275072,86217757.64962544
1831,93134,El Paso,1.4988251509849332e-05,0.01687963940731193,0.03249294727771755,0.08847854233376559,0.11175034786623157,0.08794760257286179,0.41600020966622253,927081919.7849183,12358434.978650179
1834,92196,Boerne,0.028908250573137145,0.032802652026933145,0.03349896922613024,0.10951188035547132,0.19760668920315208,0.09549322129410878,0.6013392420322549,12094346353.037296,159563562.00927293
1884,91253,Fort Worth,0.07741412455218993,0.08437424783442593,0.060364006488673835,0.08024551008339464,0.15950093435954477,0.1289860491216985,0.7149852222452359,2720158960.982898,36006036.48088063
1900,91683,Houston,0.036524626850952716,0.07370142893787984,0.0711485673854128,0.07029160348165585,0.10200211531993313,0.12369170575714804,0.5672490360144451,1298558301.262332,17256546.53632358
1905,92570,Hutto,0.03744669119514356,0.03135500893337017,0.023309939421417507,0.0913123003390911,0.2665499950827849,0.07759087133005521,0.5853251866493815,5173952313.22124,68355224.70277783
1910,92960,Lubbock,0.05525054251203417,0.034618209185426796,-0.010753011449457762,0.08271132680504212,0.12889780940873735,0.10532703203069417,0.4623776001502967,1242839234.6918974,16532140.368364807
1926,91223,Midlothian,0.044621042980379375,0.05490136442798144,0.03958955257863813,0.08558778724461603,0.1956330313036099,0.10174679008817926,0.6406022972157243,6661693501.435947,87979669.9120128
1940,92537,Weslaco,0.02380547538638742,0.05827635808937222,0.059325675363000666,0.17121354084033388,0.09938887031777159,0.19322638181754226,0.7550675851073135,634684371.7044098,8457774.824599737
1942,92565,Georgetown,0.01829048585124965,0.022799208168846542,0.017839769491573364,0.09824101439962321,0.2666839574545495,0.04979135633886048,0.5042207138763318,11185296220.853373,147574119.10569516
1954,92317,San Antonio,0.07015004201622616,0.08516710745323079,0.05341825053556932,0.10895487419235111,0.09478765298449694,0.07507210589053671,0.6325727666225824,725264371.8776118,9674107.090465974
1955,92333,San Antonio,0.08447260004820462,0.13966238770988007,0.07197730708540993,0.17232139511768027,0.09644162754251108,0.07176700334512598,0.9009180051078458,460946445.96719676,6156914.0542941615
1956,92153,Victoria,-0.014530459289298497,0.04279096464793452,0.09475215489996737,0.07174251927495857,0.10272636835704424,0.10969102279032236,0.48513234247667475,431061317.29676074,5779977.8978701355
1963,92305,San Antonio,0.03800261082842213,0.02953374311515762,0.02568988765704524,0.0704598453641835,0.12119530718106973,0.06178799009184566,0.40465618077364773,6775823213.416338,89537639.29499288
1974,92446,Corpus Christi,0.016037291578545387,0.020189929636433665,0.0670066301544032,0.06376725647336916,0.09195324082475734,0.04507546499422535,0.3472588270382484,731406083.2228887,9775695.370343307
1977,90667,McKinney,0.05338710683804931,0.03484301729259816,0.017496877763132152,0.07743596513796988,0.22463462308798063,0.09226213855362234,0.5872790835072121,6646522153.089336,87780889.84736325
1980,92499,Harlingen,-0.00045016226794578594,0.009676559872360161,-0.000572405468124826,0.11161859421384583,0.18409643836538758,0.10997682330789216,0.4904069003708641,804272797.9738232,10717939.04095994
1988,91739,Houston,0.03697466602814909,0.058467589307246624,0.06030216005195074,0.07882682186029152,0.19412304373675854,0.11991976350401405,0.6612461321737083,1977851249.3107994,26209994.05131437
1994,91268,Fort Worth,0.06607858941809439,0.07668590073137106,0.043229358819792965,0.07749394972233435,0.1672332875759344,0.09524156038673649,0.6176007446047944,3173889124.129059,42002495.428575896
1997,91722,Houston,0.018350247455158904,0.0666592869666816,0.05154239084181241,0.07006699990729219,0.1296910002910605,0.12957357481812595,0.5290072345988814,1633009489.0296683,21672552.024916384
1999,91698,Houston,0.04932334825049053,0.0643190843380384,0.047891196978352035,0.06783152010897736,0.13188594597050762,0.13904574351684038,0.588109614200176,1669544949.256645,22153891.278364882
2015,92255,Cibolo,0.02123856584563993,0.03916630633946405,0.026546606629078796,0.06270348837322855,0.17992575521274676,0.08100429004423348,0.4616179668155657,3494081511.756739,46240868.00615927
2016,91712,Houston,0.0029671489321068142,0.016291183706309866,0.006522428703371484,0.03553985669201889,0.13703585357457587,0.08008836505569986,0.30860204959829185,1280364215.7853136,17040776.493432786
2025,90644,Garland,0.039790125909152305,0.06654761023135232,0.05086589270378774,0.07349098115494034,0.11053979894234735,0.14412907821150442,0.5749421461844385,2223236246.8709846,29465439.903833196
2034,92076,Port Arthur,0.04669475254830865,0.10461430582060094,0.09984439419942767,0.07558520947992609,0.03931234713502131,0.01697606895647685,0.5744273933765918,142205664.94114342,1939340.839377276
2041,92563,Georgetown,0.030776922177277004,0.03650534983886771,0.02027427135714289,0.09494909315442014,0.32356227101623325,0.06081614366583637,0.6297802524052415,6419294879.925379,84752374.12994418
2053,92216,Kerrville,0.05522711707614244,0.08423972463838705,0.05611469887672788,0.08526097272862036,0.20702008029564797,0.06884735719957416,0.6902183949460465,3951478680.668691,52247876.54803259
2055,91447,Copperas Cove,0.043970772017509846,0.050362305556716946,0.07433049418933048,0.11620549376178682,0.22447918818493642,0.15181282897033768,0.8770699396819972,1441520356.0844693,19111961.204207767
